                     56.22                    2966.2
                     56.47                    2965.2
                     56.72                    2965.2
                     56.97                    2965.2
                     57.22                    2965.2
                     57.47                    2965.2
                     57.72                    2965.2
                     57.97                    2965.2
                     58.22                    2964.2
                     58.47                    2964.2
                     58.72                    2964.2
                     58.97                    2964.2
                     59.22                    2964.2
                     59.47                    2964.2
                     59.72                    2963.2
                     59.97                    2964.2
                     60.22                    2963.2
                     60.47                    2963.2
                     60.72                    2963.2
                     60.97                    2963.2
                     61.22                    2963.2
                     61.47                    2963.2
                     61.72                    2963.2
                     61.97                    2962.2
                     62.22                    2962.2
                     62.47                    2962.2
                     62.72                    2962.2
                     62.97                    2962.2
                     63.22                    2962.2
                     63.47                    2961.2
                     63.72                    2961.2
                     63.97                    2961.2
                     64.22                    2961.2
                     64.47                    2961.2
                     64.72                    2960.2
                     64.97                    2960.2
                     65.22                    2960.2
                     65.47                    2960.2
                     65.72                    2960.2
                     65.97                    2959.2
                     66.47                    2959.2
                     66.72                    2959.2
                     66.97                    2959.2
                     67.22                    2958.2
                     67.47                    2958.2
                     67.72                    2958.2
                     67.97                    2958.2
                     68.22                    2958.2
                     68.47                    2957.2
                     68.72                    2957.2
                     68.97                    2957.2
                     69.22                    2957.2
                     69.47                    2957.2
                     69.72                    2957.2
                     69.97                    2956.2
                     70.22                    2956.2
                     70.47                    2956.2
                     70.72                    2956.2
                     70.97                    2956.2
                     71.22                    2955.2
                     71.47                    2955.2
                     71.72                    2955.2
