                         0                    2334.1
                      0.02                   2300.35
                      0.03                   2287.35
                      0.05                   2277.35
                      0.07                   2269.35
                      0.08                   2262.35
                       0.1                   2256.35
                      0.12                   2250.35
                      0.13                   2246.35
                      0.15                   2241.35
                      0.17                   2237.35
                      0.18                   2234.35
                       0.2                   2230.35
                      0.22                   2227.35
                      0.23                   2224.35
                      0.25                   2221.35
                      0.27                   2218.35
                      0.28                   2216.35
                       0.3                   2213.35
                      0.32                   2210.35
                      0.33                   2208.35
                      0.35                   2206.35
                      0.37                   2204.35
                      0.38                   2202.35
                       0.4                   2200.35
                      0.42                   2197.35
                      0.45                   2194.35
                      0.47                   2192.35
                      0.48                   2190.35
                       0.5                   2188.35
                      0.53                   2185.35
                      0.55                   2183.35
                      0.58                   2181.35
                       0.6                   2179.35
                      0.62                   2177.35
                      0.65                   2175.35
                      0.67                   2173.35
                       0.7                   2170.35
                      0.73                   2168.35
                      0.77                   2165.35
                       0.8                   2163.35
                      0.82                   2161.35
                      0.85                   2159.35
                      0.88                   2157.35
                      0.92                   2155.35
                      0.95                   2153.35
                      0.98                   2151.35
                      1.02                   2149.35
                      1.05                   2147.35
                      1.12                   2143.35
                      1.15                   2141.35
                      1.18                   2139.35
                      1.22                   2137.35
                      1.27                   2135.35
                       1.3                   2133.35
                      1.35                   2131.35
                      1.38                   2129.35
                      1.42                   2127.35
                      1.47                   2125.35
                      1.52                   2123.35
                      1.57                   2121.35
                       1.6                   2119.35
                      1.65                   2117.35
                      1.75                   2113.35
                       1.8                   2111.35
                      1.85                   2109.35
                      1.97                   2105.35
                      2.02                   2103.35
                      2.07                   2101.35
                      2.13                   2099.35
                      2.18                   2097.35
                      2.25                   2095.35
                      2.32                   2093.35
                      2.43                   2089.35
                       2.5                   2087.35
                      2.57                   2085.35
                      2.63                   2083.35
                       2.7                   2081.35
                      2.77                   2079.35
                      2.83                   2077.35
                      2.92                   2075.35
                      2.98                   2073.35
                      3.05                   2071.35
                      3.13                   2069.35
                       3.2                   2067.35
                      3.28                   2065.35
                      3.37                   2063.35
                      3.45                   2061.35
                      3.53                   2059.35
                       3.7                   2055.35
                      3.78                   2053.35
                      3.97                   2049.35
                      4.07                   2047.35
                      4.15                   2045.35
                      4.25                   2043.35
                      4.35                   2041.35
                      4.45                   2039.35
                      4.55                   2037.35
                      4.65                   2035.35
                      4.75                   2033.35
                      4.85                   2031.35
                      4.97                   2029.35
                      5.07                   2027.35
                      5.18                   2025.35
                       5.3                   2023.35
                      5.42                   2021.35
                      5.53                   2019.35
                      5.65                   2017.35
                      5.78                   2015.35
                       5.9                   2013.35
                      6.02                   2011.35
                      6.15                   2009.35
                      6.28                   2007.35
                      6.43                   2005.35
                       6.7                   2001.35
                      6.83                   1999.35
                      6.98                   1997.35
                      7.12                   1995.35
                      7.25                   1993.35
                      7.42                   1991.35
                      7.57                   1989.35
                      7.72                   1987.35
                      7.87                   1985.35
                      8.02                   1983.35
                       8.2                   1981.35
                      8.37                   1979.35
                      8.52                   1977.35
                       8.7                   1975.35
                      8.88                   1973.35
                      9.05                   1971.35
                      9.23                   1969.35
                      9.42                   1967.35
                       9.6                   1965.35
                      9.78                   1963.35
                      9.98                   1961.35
                     10.17                   1959.35
                     10.37                   1957.35
                     10.55                   1955.35
                     10.77                   1953.35
                     10.98                   1951.35
                     11.18                   1949.35
                      11.4                   1947.35
                     11.62                   1945.35
                     11.83                   1943.35
                     12.05                   1941.35
                     12.27                   1939.35
                      12.5                   1937.35
                     12.72                   1935.35
                     12.97                   1933.35
                     13.18                   1931.35
                     13.43                   1929.35
                     13.67                   1927.35
                     13.92                   1926.35
                     14.05                   1924.35
                      14.3                   1923.35
                      14.4                   1921.35
                     14.65                   1920.35
                     14.83                   1918.35
                     15.08                   1916.35
                     15.33                   1915.35
                     15.48                   1913.35
                     15.73                   1912.35
                     15.92                   1910.35
                     16.17                   1908.35
                      16.6                   1905.35
                     16.85                   1904.35
                     17.32                   1901.35
                     17.52                   1899.35
                     17.77                   1898.35
                     17.97                   1896.35
                     18.22                   1895.35
                     18.45                   1893.35
                      18.7                   1892.35
                     18.93                   1890.35
                     19.18                   1889.35
                     19.43                   1887.35
                     19.68                   1886.35
                     19.93                   1885.35
                     20.12                   1883.35
