0.12 299.966
0.2 295.149
0.3 289.914
0.4 285.421
0.5 281.555
0.6 278.22
0.7 275.338
0.8 272.841
0.9 270.673
1 268.788
1.94 259.311
2.79 256.367
4.01 254.659
4.82 254.061
5.78 253.562
6.94 253.111
8.32 252.696
14.4 251.539
17.3 251.172
20.7 250.819
24.9 250.457
29.8 250.104
35.8 249.74
43 249.367
51.5 248.985
61.8 248.58
74.2 248.147
89.1 247.681
107 247.173
128 246.624
154 245.99
185 245.272
222 244.446
266 243.487
319 242.347
383 240.982
460 239.346

