18.0400000             157.155719196
18.04031112            157.2196985205
18.04311112            157.3251589455
18.04591112            157.4545237335
18.04871112             157.601465259
18.0515111            157.7273146995
18.0543112             157.927689507
18.0571112            158.0872862835
18.0597112            158.2405554345
18.0625112             158.357968041
18.0653112             158.526704721
18.0681112            158.6356804935
18.0709112            158.7903557835
18.0737112             158.914799085
18.0765112            159.0111196065
18.0793112            159.1292352825
18.0821112             159.264927696
18.0847112             159.353514453
18.0875112             159.461787156
18.0903112             159.586933527
18.0931112             159.668489589
18.0959112            159.7676223885
18.0987112             159.865349049
18.1015112             159.959560362
18.1043112            160.0530686055
18.1071112            160.1444676405
18.1097112             160.232351328
18.1125112             160.319531946
18.1153112            160.4046033555
18.1181112             160.486862487
18.1209112             160.568418549
18.1237112             160.649974611
18.1265112             160.728718395
18.1293112             160.804649901
18.1321112            160.8812844765
18.1347112             160.955106774
18.140311             161.099939091
18.145911             161.260238937
18.151511             161.376948474
18.157111             161.507719401
18.168111             161.760824421
18.173711            161.8810493055
18.182111             162.056113611
18.187511             162.167198592
18.193111            162.2761743645
18.201511             162.435771141
18.209711            162.5897433615
18.218111            162.7570739025
18.226511            162.8808141345
18.234712            163.0101789225
18.245912            163.1873524365
18.257112             163.359604464
18.268112            163.5234196575
18.279312             163.680204156
18.290312            163.8327702375
18.301512             163.979711763
18.318112            164.1913356825
18.334712             164.393116629
18.351512            164.5850546025
18.368112             164.762931186
18.384712             164.944323117
18.401512            165.1081383105
18.418112             165.270547365
18.434712            165.4273318635
18.468112            165.7226210535
18.501512            165.9968181585
18.534712             166.250626248
18.568112            166.4931852255
18.601512             166.720276674
18.634712             166.932603663
18.701512            167.3256195135
18.768112             167.683481889
18.834712              168.00548772
18.934712            168.4392816015
19.034712            168.8161268535
19.13471             169.147272588
19.30151            169.6415304465
19.46811             170.080948884
19.63471             170.464824831
19.80151             170.806516608
19.96811            171.1011027285
20.30152             171.608015838
20.63472             172.025639121
20.96812            172.3792830795
21.30152              172.68793059
21.96812             173.192734491
22.30152             173.409279897
22.63472             173.600514801
22.96812             173.776282176
23.63472            174.0835235475
23.96812               174.2206221
24.63472             174.466696425
25.30152             174.680429553
25.96812             174.870258318
26.63472             175.037588859
27.30152             175.188045732
27.96812             175.325847354
28.9681            175.5065362155
29.9681            175.6696483395
30.9681             175.813777587
31.9681             175.943142375
32.6347            176.0225892285
33.3015            176.0971145955
33.9681            176.1688276845
